Name,Datetime,Longitude,Latitude,Protocol,Area,Group,Instrument,Angular Resolution,Pulse Rate,Light,Wind,Survey Control,Description,Open,Image,QSM
Plumas_41,2018-06-19T00:00:00,-120.759,39.96295,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_42,2017-06-21T00:00:00,-120.4438,39.90438,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_42,2017-09-18T00:00:00,-120.4438,39.90438,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_42,2018-06-12T00:00:00,-120.4438,39.90438,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_43,2017-07-19T00:00:00,-120.5927,39.68983,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_43,2017-10-13T00:00:00,-120.5927,39.68983,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_43,2018-07-09T00:00:00,-120.5927,39.68984,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_5,2017-05-25T00:00:00,-121.3357,39.65825,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_5,2017-08-25T00:00:00,-121.3357,39.65825,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_5,2018-05-09T00:00:00,-121.3357,39.65826,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_6,2017-05-17T00:00:00,-121.1452,39.52041,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_6,2017-08-17T00:00:00,-121.1452,39.52041,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_6,2018-05-07T00:00:00,-121.1452,39.52042,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_7,2017-05-22T00:00:00,-121.1388,39.60145,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_7,2017-08-22T00:00:00,-121.1388,39.60145,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_7,2018-05-14T00:00:00,-121.1388,39.60146,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_9,2017-06-13T00:00:00,-120.882,39.95945,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_9,2017-09-13T00:00:00,-120.882,39.95945,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Plumas_9,2018-06-05T00:00:00,-120.882,39.95945,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_101,2017-07-05T00:00:00,-120.0358,39.28525,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_101,2017-09-29T00:00:00,-120.0358,39.28525,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_101,2018-07-19T00:00:00,-120.0358,39.28525,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_102,2017-07-05T00:00:00,-120.0517,39.2635,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_102,2017-10-02T00:00:00,-120.0517,39.2635,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_102,2018-07-26T00:00:00,-120.0517,39.2635,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_103,2018-07-18T00:00:00,-120.581,39.86959,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_103,2017-07-06T00:00:00,-120.1683,39.20086,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_103,2017-10-02T00:00:00,-120.1683,39.20086,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_104,2017-06-29T00:00:00,-120.2076,39.20079,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_104,2017-09-27T00:00:00,-120.2076,39.20079,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_104,2018-07-23T00:00:00,-120.2076,39.20079,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_105,2017-07-06T00:00:00,-120.1887,39.14693,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_105,2017-10-03T00:00:00,-120.1887,39.14693,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_105,2018-07-11T00:00:00,-120.1887,39.14693,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_106,2017-07-06T00:00:00,-120.2149,39.14829,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_106,2017-10-11T00:00:00,-120.2149,39.14829,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_106,2018-07-12T00:00:00,-120.2149,39.1483,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_107,2017-07-18T00:00:00,-120.1953,39.10462,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_107,2017-10-11T00:00:00,-120.1953,39.10462,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_107,2018-07-25T00:00:00,-120.1952,39.10455,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_108,2017-07-14T00:00:00,-120.1068,38.98393,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_108,2017-10-09T00:00:00,-120.1068,38.98393,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_108,2018-07-30T00:00:00,-120.1068,38.98393,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_109,2017-07-14T00:00:00,-120.0777,38.93437,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_109,2017-10-06T00:00:00,-120.0777,38.93437,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_109,2018-04-25T00:00:00,-120.0777,38.93437,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,scanned early in season before Aspens leafed out,Contact:jgreenberg@unr.edu,,No
Tahoe_109,2018-07-30T00:00:00,-120.0777,38.93437,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_110,2017-07-18T00:00:00,-119.932,38.9447,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_110,2017-10-12T00:00:00,-119.932,38.9447,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_110,2018-08-13T00:00:00,-119.932,38.94471,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_111,2017-07-07T00:00:00,-120.0415,38.898,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_111,2017-10-03T00:00:00,-120.0415,38.898,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_111,2018-08-01T00:00:00,-120.0415,38.89801,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_112,2017-07-13T00:00:00,-119.9448,38.85861,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_112,2017-10-06T00:00:00,-119.9448,38.85861,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_113,2017-07-13T00:00:00,-120.0758,38.81512,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_113,2017-10-06T00:00:00,-120.0758,38.81512,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_113,2018-07-31T00:00:00,-120.0758,38.81512,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_113,2018-08-01T00:00:00,-120.0758,38.81512,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_114,2017-09-29T00:00:00,-119.9268,39.3116,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_114,2018-07-17T00:00:00,-119.9268,39.31162,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_115,2017-10-04T00:00:00,-120.2283,39.0706,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_115,2018-07-25T00:00:00,-120.2283,39.0706,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_116,2017-10-04T00:00:00,-120.2274,39.07779,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_116,2018-07-25T00:00:00,-120.2273,39.0778,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_117,2017-09-28T00:00:00,-119.9236,39.17436,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_117,2018-08-08T00:00:00,-119.9236,39.17434,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_118,2017-09-28T00:00:00,-119.9233,39.10891,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_118,2018-08-08T00:00:00,-119.9233,39.10892,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_119,2017-10-05T00:00:00,-119.9101,39.12486,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_119,2018-08-09T00:00:00,-119.9101,39.12487,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_120,2017-10-05T00:00:00,-119.9212,39.12343,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_120,2018-08-09T00:00:00,-119.9212,39.12345,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_120,2018-08-13T00:00:00,-119.9212,39.12345,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_121,2018-07-23T00:00:00,-120.1689,39.13156,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_121,2018-07-24T00:00:00,-120.1689,39.13156,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_121,2017-10-10T00:00:00,-120.1688,39.13155,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_122,2017-10-10T00:00:00,-120.1732,39.1109,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_122,2018-07-12T00:00:00,-120.1732,39.11092,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_123,2017-10-18T00:00:00,-120.1612,39.06843,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_123,2018-07-30T00:00:00,-120.1612,39.06843,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_246,2018-07-16T00:00:00,-119.9366,39.28527,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_246,2018-07-17T00:00:00,-119.9366,39.28527,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_253,2018-08-14T00:00:00,-119.9003,38.99904,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
Tahoe_253,2018-08-27T00:00:00,-119.9003,38.99904,grid_0.16ha,0.16,NASA CMS 3D Change,RIEGL VZ400i,unknown,unknown,unknown,unknown,multiple_targets,,Contact:jgreenberg@unr.edu,,No
agb002,2013-05-24T15:22:00,131.0052,-12.6474,square_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,strong,none,biomass site. open woodland. e. tetradonna,Yes,,No
bnp017,2013-05-10T00:00:00,150.9832,-34.2107,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,none,single_target,exposed scribbly gum woodland,Yes,,No
boxvale01,2014-08-18T23:23:00,148.619,-25.4112,cross_9pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,strong,multiple_targets,Poplar box woodland. Category X. Pre-harvest.,Yes,,No
boxvale01,2014-09-03T21:21:00,148.619,-25.4112,cross_9pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,strong,multiple_targets,Poplar box woodland post harvest,Yes,,No
broadacres02,2014-08-20T05:05:00,149.9386,-27.415,cross_9pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_targets,Brigalow coppiced regrowth with scattered Belah. Pre-harvest.,Yes,,No
centralarnhem13,2013-06-02T15:38:00,133.3553,-14.3766,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,strong,none,e. tetradonna open woodland,Yes,,No
centralarnhem14,2013-06-02T14:11:00,133.292,-14.4031,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,strong,none,e. tetradonna woodland,Yes,,No
chat0101,2013-10-29T14:46:00,145.6224,-20.0047,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_targets,ironwood; bloodwood; red soil,Yes,,No
chat0102,2013-10-29T09:17:00,145.649,-19.9796,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_targets,see previous,Yes,,No
chat0103,2013-10-28T13:48:00,145.6028,-20.023,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,medium,multiple_targets,,Yes,,No
chow01,2012-12-17T13:26:00,140.5869,-34.0022,cross,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_target,,Yes,,No
chow01,2012-12-18T16:45:00,140.5869,-34.0022,cross,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_target,,Yes,,No
chow02,2012-12-17T10:58:00,140.5892,-34.0031,cross,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,none,multiple_target,,Yes,,No
chow02,2014-03-04T09:01:00,140.5892,-34.0031,square_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_targets,auscover site. burnt between jan 10 and 24; 2014.,Yes,,No
chow05,2012-12-18T14:49:00,140.5753,-34.0029,cross,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_target,,Yes,,No
chow05,2014-03-04T14:26:00,140.5753,-34.003,square_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_targets,auscover site post fire (jan 10-16).,Yes,,No
chowillaflux,2012-12-17T13:19:00,140.5879,-34.0026,single_target,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,light,single_target,,Yes,,No
eucface01,2015-05-26T05:05:00,150.738,-33.6164,adaptive_npos,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,light,multiple_targets,Eucface ring 1,Yes,,No
eucface02,2015-05-26T04:04:00,150.7385,-33.6171,adaptive_npos,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,none,multiple_targets,Eucface ring 2,Yes,,No
eucface03,2015-05-26T00:00:00,150.7381,-33.619,adaptive_npos,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_targets,Eucface ring 3,Yes,,No
eucface04,2015-05-26T02:02:00,150.7384,-33.6182,adaptive_npos,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_targets,Eucface ring 4,Yes,,No
eucface05,2015-05-26T01:01:00,150.7376,-33.6183,adaptive_npos,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_targets,Eucface ring 5,Yes,,No
eucface06,2015-05-26T03:03:00,150.7378,-33.6175,adaptive_npos,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,none,multiple_targets,Eucface ring 6,Yes,,No
girr001,2013-05-23T10:56:00,131.078,-12.5141,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,none,,Yes,,No
gold0101,2012-12-11T18:27:00,152.8271,-27.4292,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,none,none,gold0101 monitoring site. south position (gold0101s),Yes,,No
gold0101,2012-12-11T19:04:00,152.8271,-27.4292,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,none,none,gold0101 monitoring site. north position (gold0101n),Yes,,No
gold0101,2015-11-25T00:55:00,152.8271,-27.4291,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.04,100,diffuse,none,multiple_targets,Monitoring site revisit,Yes,,No
gold0101,2015-11-27T00:19:00,152.8271,-27.4291,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.04,300,intermittent,light,multiple_targets,Monitoring site revisit,Yes,,No
gold0101,2013-08-01T05:28:00,152.8272,-27.4292,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,100,intermittent,light,multiple_targets,gold0101 monitoring site,Yes,,No
gold0101,2013-08-01T06:07:00,152.8272,-27.4292,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.04,300,intermittent,light,multiple_targets,gold0101 monitoring site,Yes,,No
gold0101,2015-11-27T00:12:00,152.8272,-27.4291,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.04,100,intermittent,light,multiple_targets,Monitoring site revisit,Yes,,No
gold0101,2013-08-01T01:39:00,152.8272,-27.4292,cross_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,light,multiple_targets,gold0101 monitoring site,Yes,,No
gold0101,2015-11-25T02:13:00,152.8272,-27.4294,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.04,300,diffuse,none,multiple_targets,Monitoring site revisit,Yes,,No
gold0101,2013-08-01T15:28:00,153.0881,-27.6271,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,light,multiple_targets,gold0101 eucalypt forest. see monitoring site description.,Yes,,No
gold0101,2013-08-01T22:16:00,153.0881,-27.6271,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,light,multiple_targets,eucalypt forest. see monitoring site description for gold0101.,Yes,,No
gold0101,2013-08-01T11:39:00,153.0881,-27.6271,cross_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,light,multiple_targets,gold0101 eucalypt woodland monitoring site,Yes,,No
gold0101n,2012-12-11T18:27:00,152.8271,-27.4294,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,none,none,see gold0101 monitoring site description,Yes,,No
gulf010,2013-07-16T17:02:00,136.2793,-16.0255,cross_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,strong,multiple_targets,eucalyptus tetrodonta savanna woodland. recent fire scorched overstorey. stony ground.,Yes,,No
gulf011,2013-07-16T09:40:00,136.599,-16.0889,cross_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_targets,eucalyptus tetrodonda savanna woodland with eucalyptus miniata and triodia and sorghum understorey,Yes,,No
gulf012,2013-07-16T13:58:00,136.556,-16.1262,cross_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,medium,multiple_targets,eucalyptus tetrodonta savanna woodland with bossiea bossiedas in understorey.,Yes,,No
hs001,2013-05-22T15:16:00,131.1518,-12.4952,cross_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,medium,multiple_targets,lindsay hutleys flux site. eucalyptus miniata e tetradona. woodland. annual sorghum understorey.,Yes,,No
hs002,2013-05-23T13:48:00,131.1492,-12.4881,square_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,medium,none,flux tower site 2. e. tetradonna. dense sorgum on ground,Yes,,No
